plate_pair,plate,well,ecotype,site,seed_family,water_potential,cold_stratification,Date,Day
53,53_A,53_A_E,Iteroparous,I1,I1_14,-0.5,Not cold stratified,5/3/23,9
53,53_A,53_A_E,Iteroparous,I1,I1_14,-0.5,Not cold stratified,5/3/23,9
53,53_A,53_A_E,Iteroparous,I1,I1_14,-0.5,Not cold stratified,5/3/23,9
53,53_B,53_B_A,Iteroparous,I3,I3_13,0,Not cold stratified,5/12/23,18
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,4/26/23,2
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,4/28/23,4
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,4/28/23,4
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_A,Iteroparous,I1,I1_4,0,Not cold stratified,5/1/23,7
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,4/28/23,4
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,4/28/23,4
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,4/28/23,4
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,5/1/23,7
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,5/1/23,7
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,5/1/23,7
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,5/1/23,7
54,54_B,54_B_E,Iteroparous,I2,I2_10,-0.5,Not cold stratified,5/3/23,9
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/26/23,2
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/28/23,4
55,55_A,55_A_A,Iteroparous,I2,I2_12,0,Cold stratified,4/28/23,4
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/25/23,1
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_A,Semelparous,S2,S2_7,0,Cold stratified,4/26/23,2
55,55_B,55_B_F,Semelparous,S1,S1_10,-0.5,Not cold stratified,5/1/23,7
55,55_B,55_B_F,Semelparous,S1,S1_10,-0.5,Not cold stratified,5/1/23,7
55,55_B,55_B_F,Semelparous,S1,S1_10,-0.5,Not cold stratified,5/1/23,7
55,55_B,55_B_F,Semelparous,S1,S1_10,-0.5,Not cold stratified,5/3/23,9
56,56_A,56_A_A,Iteroparous,I3,I3_6,0,Not cold stratified,4/28/23,4
56,56_A,56_A_A,Iteroparous,I3,I3_6,0,Not cold stratified,4/28/23,4
56,56_A,56_A_A,Iteroparous,I3,I3_6,0,Not cold stratified,4/28/23,4
56,56_A,56_A_A,Iteroparous,I3,I3_6,0,Not cold stratified,5/3/23,9
56,56_A,56_A_A,Iteroparous,I3,I3_6,0,Not cold stratified,5/5/23,11
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/25/23,1
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/25/23,1
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/25/23,1
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/25/23,1
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/26/23,2
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/26/23,2
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/26/23,2
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/26/23,2
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/26/23,2
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,4/26/23,2
56,56_A,56_A_B,Semelparous,S2,S2_5,0,Cold stratified,5/3/23,9
56,56_A,56_A_F,Semelparous,S3,S3_16,-1,Not cold stratified,5/3/23,9
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_C,Iteroparous,I1,I1_19,-0.5,Not cold stratified,5/1/23,7
56,56_B,56_B_F,Semelparous,S1,S1_11,-0.5,Cold stratified,4/26/23,2
56,56_B,56_B_F,Semelparous,S1,S1_11,-0.5,Cold stratified,4/26/23,2
56,56_B,56_B_F,Semelparous,S1,S1_11,-0.5,Cold stratified,4/28/23,4
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/1/23,7
57,57_A,57_A_A,Iteroparous,I2,I2_7,-0.5,Not cold stratified,5/3/23,9
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/25/23,1
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/26/23,2
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/26/23,2
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/26/23,2
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/26/23,2
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/26/23,2
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/26/23,2
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/28/23,4
57,57_A,57_A_D,Semelparous,S2,S2_6,0,Cold stratified,4/28/23,4
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/26/23,2
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/26/23,2
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/26/23,2
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/26/23,2
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/26/23,2
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/26/23,2
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/28/23,4
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,4/28/23,4
57,57_B,57_B_A,Iteroparous,I3,I3_20,0,Cold stratified,5/3/23,9
57,57_B,57_B_C,Iteroparous,I1,I1_14,-0.5,Cold stratified,5/1/23,7
57,57_B,57_B_C,Iteroparous,I1,I1_14,-0.5,Cold stratified,5/1/23,7
57,57_B,57_B_C,Iteroparous,I1,I1_14,-0.5,Cold stratified,5/3/23,9
57,57_B,57_B_C,Iteroparous,I1,I1_14,-0.5,Cold stratified,5/3/23,9
57,57_B,57_B_E,Semelparous,S1,S1_15,0,Cold stratified,4/26/23,2
57,57_B,57_B_E,Semelparous,S1,S1_15,0,Cold stratified,4/26/23,2
57,57_B,57_B_E,Semelparous,S1,S1_15,0,Cold stratified,5/1/23,7
57,57_B,57_B_E,Semelparous,S1,S1_15,0,Cold stratified,5/1/23,7
57,57_B,57_B_E,Semelparous,S1,S1_15,0,Cold stratified,5/1/23,7
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,4/26/23,2
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,4/28/23,4
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,4/28/23,4
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,5/1/23,7
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,5/1/23,7
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,5/1/23,7
58,58_A,58_A_B,Iteroparous,I3,I3_1,-0.5,Cold stratified,5/1/23,7
58,58_A,58_A_E,Semelparous,S2,S2_3,-1,Not cold stratified,5/10/23,16
58,58_B,58_B_B,Iteroparous,I2,I2_12,-1,Not cold stratified,5/3/23,9
58,58_B,58_B_B,Iteroparous,I2,I2_12,-1,Not cold stratified,5/8/23,14
58,58_B,58_B_B,Iteroparous,I2,I2_12,-1,Not cold stratified,5/8/23,14
58,58_B,58_B_B,Iteroparous,I2,I2_12,-1,Not cold stratified,5/12/23,18
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,4/26/23,2
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,4/26/23,2
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,4/26/23,2
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,4/26/23,2
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,4/26/23,2
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,4/26/23,2
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,5/1/23,7
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,5/5/23,11
58,58_B,58_B_D,Iteroparous,I1,I1_6,0,Cold stratified,5/8/23,14
59,59_A,59_A_C,Semelparous,S1,S1_2,-0.5,Cold stratified,5/1/23,7
59,59_A,59_A_D,Iteroparous,I3,I3_10,-0.5,Not cold stratified,5/1/23,7
59,59_A,59_A_D,Iteroparous,I3,I3_10,-0.5,Not cold stratified,5/1/23,7
59,59_A,59_A_D,Iteroparous,I3,I3_10,-0.5,Not cold stratified,5/3/23,9
59,59_A,59_A_D,Iteroparous,I3,I3_10,-0.5,Not cold stratified,5/10/23,16
59,59_B,59_B_B,Iteroparous,I1,I1_8,-0.5,Cold stratified,4/26/23,2
59,59_B,59_B_B,Iteroparous,I1,I1_8,-0.5,Cold stratified,4/26/23,2
59,59_B,59_B_B,Iteroparous,I1,I1_8,-0.5,Cold stratified,4/28/23,4
59,59_B,59_B_B,Iteroparous,I1,I1_8,-0.5,Cold stratified,4/28/23,4
59,59_B,59_B_B,Iteroparous,I1,I1_8,-0.5,Cold stratified,4/28/23,4
59,59_B,59_B_B,Iteroparous,I1,I1_8,-0.5,Cold stratified,5/10/23,16
6,6_A,6_A_B,Iteroparous,I3,I3_6,-0.5,Cold stratified,4/28/23,4
6,6_A,6_A_B,Iteroparous,I3,I3_6,-0.5,Cold stratified,5/5/23,11
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_C,Semelparous,S2,S2_2,0,Cold stratified,4/26/23,2
6,6_A,6_A_E,Iteroparous,I2,I2_4,-1,Cold stratified,5/3/23,9
6,6_A,6_A_E,Iteroparous,I2,I2_4,-1,Cold stratified,5/10/23,16
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,4/28/23,4
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,4/28/23,4
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,5/1/23,7
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,5/1/23,7
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,5/1/23,7
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,5/1/23,7
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,5/1/23,7
6,6_B,6_B_C,Iteroparous,I1,I1_4,-0.5,Not cold stratified,5/8/23,14
60,60_A,60_A_D,Iteroparous,I1,I1_18,-1,Cold stratified,4/26/23,2
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,4/28/23,4
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/1/23,7
60,60_B,60_B_B,Iteroparous,I2,I2_10,0,Not cold stratified,5/12/23,18
60,60_B,60_B_C,Semelparous,S1,S1_12,-0.5,Cold stratified,5/1/23,7
60,60_B,60_B_C,Semelparous,S1,S1_12,-0.5,Cold stratified,5/1/23,7
60,60_B,60_B_C,Semelparous,S1,S1_12,-0.5,Cold stratified,5/1/23,7
60,60_B,60_B_C,Semelparous,S1,S1_12,-0.5,Cold stratified,5/3/23,9
60,60_B,60_B_F,Semelparous,S2,S2_8,-0.5,Cold stratified,4/28/23,4
7,7_A,7_A_B,Iteroparous,I3,I3_6,-0.5,Not cold stratified,5/3/23,9
7,7_A,7_A_B,Iteroparous,I3,I3_6,-0.5,Not cold stratified,5/12/23,18
7,7_A,7_A_E,Semelparous,S3,S3_20,0,Not cold stratified,5/1/23,7
7,7_A,7_A_F,Semelparous,S2,S2_6,-0.5,Cold stratified,4/28/23,4
7,7_A,7_A_F,Semelparous,S2,S2_6,-0.5,Cold stratified,4/28/23,4
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/26/23,2
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/26/23,2
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/28/23,4
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/28/23,4
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/28/23,4
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/28/23,4
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/28/23,4
7,7_B,7_B_B,Iteroparous,I2,I2_4,0,Cold stratified,4/28/23,4
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
7,7_B,7_B_E,Semelparous,S1,S1_28,0,Cold stratified,4/26/23,2
8,8_A,8_A_D,Iteroparous,I1,I1_20,0,Cold stratified,4/26/23,2
8,8_A,8_A_D,Iteroparous,I1,I1_20,0,Cold stratified,4/26/23,2
8,8_A,8_A_D,Iteroparous,I1,I1_20,0,Cold stratified,4/28/23,4
8,8_A,8_A_D,Iteroparous,I1,I1_20,0,Cold stratified,4/28/23,4
8,8_A,8_A_D,Iteroparous,I1,I1_20,0,Cold stratified,5/8/23,14
8,8_A,8_A_D,Iteroparous,I1,I1_20,0,Cold stratified,5/8/23,14
8,8_B,8_B_B,Iteroparous,I3,I3_6,0,Cold stratified,4/28/23,4
8,8_B,8_B_B,Iteroparous,I3,I3_6,0,Cold stratified,4/28/23,4
8,8_B,8_B_B,Iteroparous,I3,I3_6,0,Cold stratified,5/1/23,7
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/26/23,2
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/26/23,2
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/26/23,2
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/26/23,2
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/26/23,2
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/28/23,4
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/28/23,4
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/28/23,4
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/28/23,4
8,8_B,8_B_D,Iteroparous,I2,I2_5,0,Cold stratified,4/28/23,4
8,8_B,8_B_E,Semelparous,S2,S2_4,0,Cold stratified,4/28/23,4
8,8_B,8_B_E,Semelparous,S2,S2_4,0,Cold stratified,4/28/23,4
8,8_B,8_B_E,Semelparous,S2,S2_4,0,Cold stratified,5/5/23,11
8,8_B,8_B_E,Semelparous,S2,S2_4,0,Cold stratified,5/5/23,11
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,4/28/23,4
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,4/28/23,4
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,4/28/23,4
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,4/28/23,4
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,4/28/23,4
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,4/28/23,4
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,5/1/23,7
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,5/1/23,7
9,9_A,9_A_A,Iteroparous,I2,I2_7,0,Not cold stratified,5/5/23,11
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/25/23,1
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/25/23,1
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/25/23,1
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/26/23,2
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/26/23,2
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/26/23,2
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/26/23,2
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,4/28/23,4
9,9_A,9_A_B,Semelparous,S3,S3_16,0,Cold stratified,5/3/23,9
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/25/23,1
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_A,Iteroparous,I1,I1_18,0,Cold stratified,4/26/23,2
9,9_B,9_B_D,Iteroparous,I3,I3_6,-1,Cold stratified,5/3/23,9
9,9_B,9_B_F,Semelparous,S2,S2_2,0,Not cold stratified,5/10/23,16